preqc_genome_name,postqc_genome_name,sample_or_strain_name,genome_status,checkm2_postqc_Completeness,checkm2_postqc_Contamination,checkm2_postqc_Genome_Size,checkm2_preqc_Completeness,checkm2_preqc_Contamination,checkm2_preqc_Genome_Size,gtdbtk_classification,gtdbtk_closest_genome_reference,gunc_postqc_n_contigs,gunc_postqc_pass.GUNC,gunc_preqc_n_contigs,gunc_preqc_pass.GUNC
SRR30598656_bin.40.strict.fa,cleaned_SRR30598656_bin.40.strict_filtered_kept_contigs.fa,SRR30598656,MAG,98.19,3.17,4837632,98.11,3.17,4881676,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia coccoides,GCF_034355335.1,217,TRUE,244,TRUE
SRR30598656_bin.41.permissive.fa,cleaned_SRR30598656_bin.41.permissive_filtered_kept_contigs.fa,SRR30598656,MAG,98.27,0.33,2293419,98.27,0.41,2324262,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyricus,GCF_025567305.1,49,TRUE,77,TRUE
SRR30598656_bin.43.permissive.fa,cleaned_SRR30598656_bin.43.permissive_filtered_kept_contigs.fa,SRR30598656,MAG,99.98,0.82,2236139,99.98,0.86,2244830,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium hominis,GCF_040095915.1,5,TRUE,16,TRUE
SRR30598656_bin.44.strict.fa,cleaned_SRR30598656_bin.44.strict_filtered_kept_contigs.fa,SRR30598656,MAG,99.97,2.47,3852238,99.97,2.49,3995937,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum,GCA_012317185.1,60,TRUE,97,FALSE
SRR30598656_bin.45.orig.fa,cleaned_SRR30598656_bin.45.orig_filtered_kept_contigs.fa,SRR30598656,MAG,98.59,0,1819563,98.59,0,1819563,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp958409415,GCA_958409415.1,57,TRUE,57,TRUE
SRR30598656_bin.5.orig.fa,cleaned_SRR30598656_bin.5.orig_filtered_kept_contigs.fa,SRR30598656,MAG,93.08,0.12,2797944,91.72,0.43,3084306,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecaligallichristensenella;s__Faecaligallichristensenella faecipullorum,GCA_018716505.1,366,TRUE,418,TRUE
SRR30598618_clean_bin.10.orig,cleaned_SRR30598618_clean_bin.10.orig_filtered_kept_contigs,SRR30598618,MAG,95.3,0.48,1973523,95.61,0.4,2002328,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Limenecus;s__Limenecus avicola,GCA_018713865.1,260,TRUE,266,TRUE
SRR30598618_clean_bin.11.strict,cleaned_SRR30598618_clean_bin.11.strict_filtered_kept_contigs,SRR30598618,MAG,90.25,0.66,2999362,90.35,1.16,3033164,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Firm-10;s__Firm-10 sp934631025,GCA_934631025.1,103,TRUE,146,TRUE
SRR30598618_clean_bin.13.orig,cleaned_SRR30598618_clean_bin.13.orig_filtered_kept_contigs,SRR30598618,MAG,97.01,0,2231485,97.33,0,2279720,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia intestinalis,GCF_040096185.1,74,TRUE,76,TRUE
SRR30598618_clean_bin.16.strict,cleaned_SRR30598618_clean_bin.16.strict_filtered_kept_contigs,SRR30598618,MAG,97.28,0.03,2958562,97.69,1.42,2988434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis,GCF_000296465.1,76,TRUE,100,TRUE
SRR30598618_clean_bin.18.strict,cleaned_SRR30598618_clean_bin.18.strict_filtered_kept_contigs,SRR30598618,MAG,100,2.01,2685982,100,2.97,2791996,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum,GCA_025150425.1,52,TRUE,118,FALSE
SRR30598618_clean_bin.2.strict,cleaned_SRR30598618_clean_bin.2.strict_filtered_kept_contigs,SRR30598618,MAG,96.77,1.14,2648671,96.63,1.18,2675428,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae,GCF_000271405.2,232,TRUE,263,TRUE
SRR30598618_clean_bin.22.orig,cleaned_SRR30598618_clean_bin.22.orig_filtered_kept_contigs,SRR30598618,MAG,94.48,0.93,2519533,94.42,0.96,2560995,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFMI01;s__SFMI01 sp004556155,GCA_004556155.1,131,TRUE,133,TRUE
SRR30598618_clean_bin.27.orig,cleaned_SRR30598618_clean_bin.27.orig_filtered_kept_contigs,SRR30598618,MAG,98.87,1.54,2309638,100,2.58,2457203,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__,,58,TRUE,64,TRUE
SRR30598618_clean_bin.28.orig,cleaned_SRR30598618_clean_bin.28.orig_filtered_kept_contigs,SRR30598618,MAG,96.73,4.06,1697951,97.06,4.1,1711893,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525,GCF_018918025.1,76,TRUE,77,TRUE
SRR30598618_clean_bin.29.orig,cleaned_SRR30598618_clean_bin.29.orig_filtered_kept_contigs,SRR30598618,MAG,93.73,0.42,1991360,93.73,0.42,1991360,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911;s__UMGS911 sp900545935,GCA_900545935.1,171,TRUE,171,TRUE
SRR30598618_clean_bin.3.orig,cleaned_SRR30598618_clean_bin.3.orig_filtered_kept_contigs,SRR30598618,MAG,95.73,2.1,2160688,97.31,2.02,2238678,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp002438605,GCA_002438605.1,214,TRUE,231,FALSE
SRR30598618_clean_bin.30.strict,cleaned_SRR30598618_clean_bin.30.strict_filtered_kept_contigs,SRR30598618,MAG,93.9,1.17,1813464,94.32,2.65,1894694,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale,GCF_040096305.1,98,TRUE,161,TRUE
SRR30598618_clean_bin.31.strict,cleaned_SRR30598618_clean_bin.31.strict_filtered_kept_contigs,SRR30598618,MAG,99.32,0.09,3127315,99.07,0.17,3156579,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta,GCF_000024265.1,72,TRUE,119,TRUE
SRR30598618_clean_bin.32.orig,cleaned_SRR30598618_clean_bin.32.orig_filtered_kept_contigs,SRR30598618,MAG,95.84,0.27,2809599,95.81,0.24,2866657,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542395,GCA_900542395.1,58,TRUE,60,TRUE
SRR30598618_clean_bin.33.orig,cleaned_SRR30598618_clean_bin.33.orig_filtered_kept_contigs,SRR30598618,MAG,94.4,2.44,2579533,95.31,2.54,2624167,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295,GCA_900547295.1,40,TRUE,43,TRUE
SRR30598618_clean_bin.37.orig,cleaned_SRR30598618_clean_bin.37.orig_filtered_kept_contigs,SRR30598618,MAG,92.94,1.76,2696971,93.04,2.22,2823864,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp905193765,GCA_905193765.1,285,TRUE,310,TRUE
SRR30598618_clean_bin.39.strict,cleaned_SRR30598618_clean_bin.39.strict_filtered_kept_contigs,SRR30598618,MAG,100,0.16,2883556,100,0.18,2981745,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila,GCF_000020225.1,27,TRUE,84,FALSE
SRR30598618_clean_bin.41.orig,cleaned_SRR30598618_clean_bin.41.orig_filtered_kept_contigs,SRR30598618,MAG,98.79,1.38,2345294,98.91,1.41,2447660,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis,GCF_000156655.1,71,TRUE,79,TRUE
SRR30598618_clean_bin.5.orig,cleaned_SRR30598618_clean_bin.5.orig_filtered_kept_contigs,SRR30598618,MAG,93.95,0.35,2077111,93.99,0.36,2092936,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina ventriculi,GCF_900456775.1,218,TRUE,220,TRUE
SRR30598618_clean_bin.51.orig,cleaned_SRR30598618_clean_bin.51.orig_filtered_kept_contigs,SRR30598618,MAG,93.6,1.86,2928809,93.6,1.86,2928809,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii,GCF_025145845.1,62,TRUE,62,TRUE
SRR30598618_clean_bin.52.orig,cleaned_SRR30598618_clean_bin.52.orig_filtered_kept_contigs,SRR30598618,MAG,92.44,2.94,3709916,92.09,4.54,3768433,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia,GCF_000701705.1,685,TRUE,697,TRUE
SRR30598618_clean_bin.53.orig,cleaned_SRR30598618_clean_bin.53.orig_filtered_kept_contigs,SRR30598618,MAG,97.31,0.57,2437381,97.39,0.61,2494284,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900759005,GCA_900759005.1,106,TRUE,110,TRUE
SRR30598618_clean_bin.54.orig,cleaned_SRR30598618_clean_bin.54.orig_filtered_kept_contigs,SRR30598618,MAG,96.55,0.01,1882434,96.35,0.01,1903361,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__Merdimorpha;s__Merdimorpha sp003150615,GCA_003150615.1,73,TRUE,75,TRUE
SRR30598618_clean_bin.59.orig,cleaned_SRR30598618_clean_bin.59.orig_filtered_kept_contigs,SRR30598618,MAG,93.73,0.87,1855771,93.73,0.87,1855771,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975,GCA_000435975.1,36,TRUE,36,TRUE
SRR30598618_clean_bin.64.orig,cleaned_SRR30598618_clean_bin.64.orig_filtered_kept_contigs,SRR30598618,MAG,99.7,0.4,2765261,99.88,0.4,2772772,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,GCF_951793255.1,217,TRUE,218,TRUE
SRR30598618_clean_bin.68.orig,cleaned_SRR30598618_clean_bin.68.orig_filtered_kept_contigs,SRR30598618,MAG,99.19,1.36,3813321,99.5,1.65,3865069,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus,GCF_000190535.1,169,TRUE,174,TRUE
SRR30598618_clean_bin.7.orig,cleaned_SRR30598618_clean_bin.7.orig_filtered_kept_contigs,SRR30598618,MAG,99.87,0.7,2438058,99.87,0.7,2438058,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp003474385,GCF_003474385.1,29,TRUE,29,TRUE
SRR30598618_clean_bin.77.orig,cleaned_SRR30598618_clean_bin.77.orig_filtered_kept_contigs,SRR30598618,MAG,98.39,0.38,1945291,98.39,0.38,1948217,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435475,GCA_000435475.1,37,TRUE,38,TRUE
SRR30598618_clean_bin.79.orig,cleaned_SRR30598618_clean_bin.79.orig_filtered_kept_contigs,SRR30598618,MAG,99.14,0.2,1962822,99.14,0.2,1962822,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis,GCF_014306095.1,28,TRUE,28,TRUE
SRR30598618_clean_bin.8.orig,cleaned_SRR30598618_clean_bin.8.orig_filtered_kept_contigs,SRR30598618,MAG,95.66,0.34,5099487,99.73,0.34,5336330,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei,GCF_013009555.1,93,TRUE,109,FALSE
SRR30598618_clean_bin.81.orig,cleaned_SRR30598618_clean_bin.81.orig_filtered_kept_contigs,SRR30598618,MAG,99.96,0.35,3165864,100,0.36,3220120,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM13006;s__HGM13006 sp905202605,GCA_905202605.1,110,TRUE,116,TRUE
SRR30598618_clean_bin.85.orig,cleaned_SRR30598618_clean_bin.85.orig_filtered_kept_contigs,SRR30598618,MAG,96.04,1.09,4586529,96.17,1.03,4637650,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,GCF_000012845.1,315,TRUE,323,TRUE
SRR30598618_clean_bin.86.strict,cleaned_SRR30598618_clean_bin.86.strict_filtered_kept_contigs,SRR30598618,MAG,92.16,0.2,2477537,92.21,0.19,2501967,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii,GCF_000265365.1,37,TRUE,72,TRUE
SRR30598618_clean_bin.88.strict,cleaned_SRR30598618_clean_bin.88.strict_filtered_kept_contigs,SRR30598618,MAG,99.98,0.21,2476322,99.99,0.19,2564871,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis,GCF_006542665.1,65,TRUE,93,TRUE
SRR30598620_clean_bin.10.strict,cleaned_SRR30598620_clean_bin.10.strict_filtered_kept_contigs,SRR30598620,MAG,99.59,0.43,1968571,99.6,0.43,1985071,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D sp900539255,GCA_900539255.1,40,TRUE,57,TRUE
SRR30598620_clean_bin.104.strict,cleaned_SRR30598620_clean_bin.104.strict_filtered_kept_contigs,SRR30598620,MAG,99.68,0.07,1016633,99.66,0.07,1026216,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__,,7,TRUE,13,TRUE
SRR30598620_clean_bin.11.orig,cleaned_SRR30598620_clean_bin.11.orig_filtered_kept_contigs,SRR30598620,MAG,96.24,1.38,3363215,97.23,1.48,3472494,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp900768125,GCA_900768125.1,102,TRUE,119,FALSE
SRR30598620_clean_bin.12.strict,cleaned_SRR30598620_clean_bin.12.strict_filtered_kept_contigs,SRR30598620,MAG,96.18,0,2577024,98.37,0.1,2676989,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__WG-1;s__WG-1 sp900539665,GCA_900539665.1,160,TRUE,208,TRUE
SRR30598620_clean_bin.13.strict,cleaned_SRR30598620_clean_bin.13.strict_filtered_kept_contigs,SRR30598620,MAG,98.05,0.01,1812846,98.05,0.01,1827936,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-841;s__CAG-841 sp900544285,GCA_900544285.1,45,TRUE,64,TRUE
SRR30598620_clean_bin.14.strict,cleaned_SRR30598620_clean_bin.14.strict_filtered_kept_contigs,SRR30598620,MAG,96.51,0.36,1948611,96.51,0.42,1967282,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055,GCA_000435055.1,47,TRUE,71,TRUE
SRR30598620_clean_bin.16.orig,cleaned_SRR30598620_clean_bin.16.orig_filtered_kept_contigs,SRR30598620,MAG,94.75,1.97,2033156,94.92,1.86,2040575,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Intestinicryptomonadaceae;g__Merdousia;s__Merdousia sp021641325,GCA_029269845.2,295,TRUE,296,TRUE
SRR30598620_clean_bin.24.orig,cleaned_SRR30598620_clean_bin.24.orig_filtered_kept_contigs,SRR30598620,MAG,93.6,0.13,2760423,93.84,0.36,2812882,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp900768245,GCA_900768245.1,508,TRUE,522,TRUE
SRR30598620_clean_bin.25.strict,cleaned_SRR30598620_clean_bin.25.strict_filtered_kept_contigs,SRR30598620,MAG,95.33,0.09,2104630,96.21,0.09,2197976,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp900545265,GCA_900545265.1,67,TRUE,108,TRUE
SRR30598620_clean_bin.27.orig,cleaned_SRR30598620_clean_bin.27.orig_filtered_kept_contigs,SRR30598620,MAG,95.99,0.51,2259015,95.99,0.53,2292175,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__UBA1081 sp022763825,GCA_022763825.1,192,TRUE,202,TRUE
SRR30598620_clean_bin.3.orig,cleaned_SRR30598620_clean_bin.3.orig_filtered_kept_contigs,SRR30598620,MAG,100,0.2,2277338,100,0.31,2314027,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp934190775,GCF_934190775.1,59,TRUE,63,TRUE
SRR30598620_clean_bin.31.strict,cleaned_SRR30598620_clean_bin.31.strict_filtered_kept_contigs,SRR30598620,MAG,91.98,0.91,1785295,91.73,1.45,1895920,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA4636;s__UBA4636 sp934273135,GCA_934273135.1,280,TRUE,309,TRUE
SRR30598620_clean_bin.32.orig,cleaned_SRR30598620_clean_bin.32.orig_filtered_kept_contigs,SRR30598620,MAG,99.98,0.33,2278888,99.99,0.71,2397183,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp934178345,GCA_934178345.1,180,TRUE,221,FALSE
SRR30598620_clean_bin.38.orig,cleaned_SRR30598620_clean_bin.38.orig_filtered_kept_contigs,SRR30598620,MAG,98.26,0.97,3407218,98.26,0.97,3407218,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp934725575,GCA_934725575.1,61,TRUE,61,TRUE
SRR30598620_clean_bin.39.orig,cleaned_SRR30598620_clean_bin.39.orig_filtered_kept_contigs,SRR30598620,MAG,92.36,1.59,2216818,92.36,1.59,2216818,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2821;s__UBA2821 sp002351535,GCA_002351535.1,167,TRUE,167,TRUE
SRR30598620_clean_bin.4.orig,cleaned_SRR30598620_clean_bin.4.orig_filtered_kept_contigs,SRR30598620,MAG,96.9,2.02,2274968,96.9,2.06,2279534,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A intestinisimiae,GCF_018918345.1,41,TRUE,43,TRUE
SRR30598620_clean_bin.40.orig,cleaned_SRR30598620_clean_bin.40.orig_filtered_kept_contigs,SRR30598620,MAG,99.97,0.15,3291343,99.97,0.15,3291343,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625,GCF_002265625.1,103,TRUE,103,TRUE
SRR30598620_clean_bin.48.orig,cleaned_SRR30598620_clean_bin.48.orig_filtered_kept_contigs,SRR30598620,MAG,99.81,0.41,2976722,99.91,0.42,2997270,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565,GCA_004557565.1,181,TRUE,183,TRUE
SRR30598620_clean_bin.59.orig,cleaned_SRR30598620_clean_bin.59.orig_filtered_kept_contigs,SRR30598620,MAG,95.55,0.57,2237297,95.55,0.57,2237297,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp934572335,GCA_934572335.1,42,TRUE,42,TRUE
SRR30598620_clean_bin.66.orig,cleaned_SRR30598620_clean_bin.66.orig_filtered_kept_contigs,SRR30598620,MAG,97.13,0.09,2489555,97.97,0.08,2494269,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795,GCA_022009815.1,120,TRUE,122,TRUE
SRR30598620_clean_bin.69.orig,cleaned_SRR30598620_clean_bin.69.orig_filtered_kept_contigs,SRR30598620,MAG,90.04,0.16,2845118,90,0.17,2846841,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552675,GCA_900552675.1,290,TRUE,291,TRUE
SRR30598620_clean_bin.71.orig,cleaned_SRR30598620_clean_bin.71.orig_filtered_kept_contigs,SRR30598620,MAG,91.45,0.19,1840404,92.24,0.71,1862567,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum hominis,GCF_014288055.1,162,TRUE,171,FALSE
SRR30598620_clean_bin.72.orig,cleaned_SRR30598620_clean_bin.72.orig_filtered_kept_contigs,SRR30598620,MAG,97.69,0.02,1633920,97.85,0.01,1682741,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245,GCA_004557245.1,147,TRUE,153,FALSE
SRR30598620_clean_bin.73.orig,cleaned_SRR30598620_clean_bin.73.orig_filtered_kept_contigs,SRR30598620,MAG,95.16,1.07,4301132,97.5,1.14,4375627,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,GCF_002222615.2,187,TRUE,196,FALSE
SRR30598620_clean_bin.74.strict,cleaned_SRR30598620_clean_bin.74.strict_filtered_kept_contigs,SRR30598620,MAG,92.77,0.04,2370497,95.1,1.52,2420611,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,GCA_004000625.1,159,TRUE,211,FALSE
SRR30598620_clean_bin.75.orig,cleaned_SRR30598620_clean_bin.75.orig_filtered_kept_contigs,SRR30598620,MAG,96.7,1.56,1852060,96.7,1.64,1885454,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845,GCA_003526845.1,254,TRUE,265,TRUE
SRR30598620_clean_bin.8.permissive,cleaned_SRR30598620_clean_bin.8.permissive_filtered_kept_contigs,SRR30598620,MAG,93.08,0.19,1847201,93.12,0.45,1885262,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3994;s__RGIG3994 sp934378145,GCA_934378145.1,140,TRUE,163,TRUE
SRR30598620_clean_bin.80.orig,cleaned_SRR30598620_clean_bin.80.orig_filtered_kept_contigs,SRR30598620,MAG,99.85,0.25,2178032,99.86,0.28,2190650,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossota,GCF_025148445.1,34,TRUE,39,TRUE
SRR30598620_clean_bin.82.orig,cleaned_SRR30598620_clean_bin.82.orig_filtered_kept_contigs,SRR30598620,MAG,92.69,0.59,1792959,92.69,0.68,1828106,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp000435615,GCA_000435615.1,102,TRUE,107,TRUE
SRR30598620_clean_bin.84.orig,cleaned_SRR30598620_clean_bin.84.orig_filtered_kept_contigs,SRR30598620,MAG,98.67,0.12,2394979,98.67,0.12,2394979,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__SFIE01;s__SFIE01 sp004555405,GCA_004555405.1,43,TRUE,43,TRUE
SRR30598620_clean_bin.88.orig,cleaned_SRR30598620_clean_bin.88.orig_filtered_kept_contigs,SRR30598620,MAG,93.64,0.18,2353667,93.65,0.18,2356452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815,GCA_000431815.1,29,TRUE,30,TRUE
SRR30598620_clean_bin.9.orig,cleaned_SRR30598620_clean_bin.9.orig_filtered_kept_contigs,SRR30598620,MAG,99.78,1.46,1975554,99.79,1.52,1980482,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale,GCF_040096305.1,129,TRUE,131,TRUE
SRR30598623_bin.10.strict,cleaned_SRR30598623_bin.10.strict_filtered_kept_contigs,SRR30598623,MAG,99.99,1.27,3593267,99.99,1.37,3708342,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum,GCA_012317185.1,310,TRUE,350,FALSE
SRR30598623_bin.3.strict,cleaned_SRR30598623_bin.3.strict_filtered_kept_contigs,SRR30598623,MAG,96.75,0,1936678,99.25,0,1979090,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp959025735,GCF_959025735.1,146,TRUE,151,TRUE
SRR30598623_bin.5.strict,cleaned_SRR30598623_bin.5.strict_filtered_kept_contigs,SRR30598623,MAG,99.97,0.08,4593358,100,0.36,4840219,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,81,TRUE,119,TRUE
