preqc_genome_name,postqc_genome_name,sample_or_strain_name,genome_status,checkm2_postqc_Completeness,checkm2_postqc_Contamination,checkm2_postqc_Genome_Size,checkm2_preqc_Completeness,checkm2_preqc_Contamination,checkm2_preqc_Genome_Size,gtdbtk_classification,gtdbtk_closest_genome_reference,gunc_postqc_n_contigs,gunc_postqc_pass.GUNC,gunc_preqc_n_contigs,gunc_preqc_pass.GUNC
SRR30598656_bin.15.strict.fa,cleaned_SRR30598656_bin.15.strict_filtered_kept_contigs.fa,SRR30598656,MAG,99.81,0.21,2338612,99.87,0.2,2356609,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp003474385,GCF_003474385.1,24,TRUE,48,TRUE
SRR30598656_bin.18.orig.fa,cleaned_SRR30598656_bin.18.orig_filtered_kept_contigs.fa,SRR30598656,MAG,99.95,0.11,1832983,99.98,0.44,1909609,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius,GCF_001435955.1,35,TRUE,39,FALSE
SRR30598656_bin.20.orig.fa,cleaned_SRR30598656_bin.20.orig_filtered_kept_contigs.fa,SRR30598656,MAG,96.33,1.07,3093109,96.33,1.17,3121333,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,GCF_000949455.1,54,TRUE,58,TRUE
SRR30598656_bin.25.strict.fa,cleaned_SRR30598656_bin.25.strict_filtered_kept_contigs.fa,SRR30598656,MAG,95.51,0.38,3679588,95.51,0.52,3722682,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas;s__Scatomonas hejianensis,GCF_014337215.1,102,TRUE,123,TRUE
SRR30598656_bin.27.strict.fa,cleaned_SRR30598656_bin.27.strict_filtered_kept_contigs.fa,SRR30598656,MAG,94.98,0.13,2609684,95.29,0.19,2686104,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae,GCF_000271405.2,82,TRUE,128,FALSE
SRR30598656_bin.28.permissive.fa,cleaned_SRR30598656_bin.28.permissive_filtered_kept_contigs.fa,SRR30598656,MAG,92.48,0.18,2066878,93.41,0.17,2125869,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pseudoruminococcus_B;s__,,75,TRUE,107,TRUE
SRR30598656_bin.3.orig.fa,cleaned_SRR30598656_bin.3.orig_filtered_kept_contigs.fa,SRR30598656,MAG,90.47,0.06,3012315,90.47,0.06,3012315,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinihominis,GCF_040096655.1,60,TRUE,60,TRUE
SRR30598656_bin.30.orig.fa,cleaned_SRR30598656_bin.30.orig_filtered_kept_contigs.fa,SRR30598656,MAG,96.43,0.16,3149952,96.43,0.16,3149952,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp005848555,GCF_005848555.1,47,TRUE,47,TRUE
SRR30598656_bin.31.orig.fa,cleaned_SRR30598656_bin.31.orig_filtered_kept_contigs.fa,SRR30598656,MAG,99.99,0.02,5198133,99.99,0.02,5268908,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,58,TRUE,59,TRUE
SRR30598656_bin.32.orig.fa,cleaned_SRR30598656_bin.32.orig_filtered_kept_contigs.fa,SRR30598656,MAG,99.97,0.78,2162608,99.97,0.78,2164928,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus oris,GCF_001434465.1,76,TRUE,77,TRUE
SRR30598656_bin.33.orig.fa,cleaned_SRR30598656_bin.33.orig_filtered_kept_contigs.fa,SRR30598656,MAG,97.56,0.05,2118030,97.56,0.05,2118030,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum intestinigallinarum,GCA_019119515.1,100,TRUE,100,TRUE
SRR30598656_bin.4.strict.fa,cleaned_SRR30598656_bin.4.strict_filtered_kept_contigs.fa,SRR30598656,MAG,96.13,0.5,2339909,99.88,0.54,2432365,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,,16,TRUE,68,TRUE
SRR30598656_bin.40.strict.fa,cleaned_SRR30598656_bin.40.strict_filtered_kept_contigs.fa,SRR30598656,MAG,98.19,3.17,4837632,98.11,3.17,4881676,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia coccoides,GCF_034355335.1,217,TRUE,244,TRUE
SRR30598656_bin.41.permissive.fa,cleaned_SRR30598656_bin.41.permissive_filtered_kept_contigs.fa,SRR30598656,MAG,98.27,0.33,2293419,98.27,0.41,2324262,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyricus,GCF_025567305.1,49,TRUE,77,TRUE
SRR30598656_bin.43.permissive.fa,cleaned_SRR30598656_bin.43.permissive_filtered_kept_contigs.fa,SRR30598656,MAG,99.98,0.82,2236139,99.98,0.86,2244830,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium hominis,GCF_040095915.1,5,TRUE,16,TRUE
SRR30598656_bin.44.strict.fa,cleaned_SRR30598656_bin.44.strict_filtered_kept_contigs.fa,SRR30598656,MAG,99.97,2.47,3852238,99.97,2.49,3995937,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum,GCA_012317185.1,60,TRUE,97,FALSE
SRR30598656_bin.45.orig.fa,cleaned_SRR30598656_bin.45.orig_filtered_kept_contigs.fa,SRR30598656,MAG,98.59,0,1819563,98.59,0,1819563,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp958409415,GCA_958409415.1,57,TRUE,57,TRUE
SRR30598656_bin.5.orig.fa,cleaned_SRR30598656_bin.5.orig_filtered_kept_contigs.fa,SRR30598656,MAG,93.08,0.12,2797944,91.72,0.43,3084306,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecaligallichristensenella;s__Faecaligallichristensenella faecipullorum,GCA_018716505.1,366,TRUE,418,TRUE
