"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-5676: acetyl-CoA fermentation to butanoate II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.610288329673552	0.675867558081456	"All logistic values are the same"	"prevalence"	37	37
"PWY-5686: UMP biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.82328025799939e-08	1.01405397596196e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-5695: inosine 5'-phosphate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.02432405113539e-07	1.52142248771581e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-5723: Rubisco shunt"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.060058247081525	0.117344989441005	"All logistic values are the same"	"prevalence"	37	37
"PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00104297271894005	0.00462018616723443	"All logistic values are the same"	"prevalence"	37	37
"PWY-5838: superpathway of menaquinol-8 biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00029589893383708	0.00164207650096401	"All logistic values are the same"	"prevalence"	37	37
"PWY-5840: superpathway of menaquinol-7 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000506369033755671	0.00250702315731975	"All logistic values are the same"	"prevalence"	37	37
"PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000244052395275141	0.00141912691554684	"All logistic values are the same"	"prevalence"	37	37
"PWY-5897: superpathway of menaquinol-11 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00127780883464501	0.00537744551246442	"All logistic values are the same"	"prevalence"	37	37
"PWY-5898: superpathway of menaquinol-12 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00127398467149165	0.00537744551246442	"All logistic values are the same"	"prevalence"	37	37
"PWY-5899: superpathway of menaquinol-13 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00129912470277249	0.00542196673471164	"All logistic values are the same"	"prevalence"	37	37
"PWY-5913: partial TCA cycle (obligate autotrophs)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0398477247789515	0.0838462542223771	"All logistic values are the same"	"prevalence"	37	37
"PWY-5918: superpathway of heme b biosynthesis from glutamate"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00425552369120286	0.0137758940003682	"All logistic values are the same"	"prevalence"	37	37
"PWY-5941: glycogen degradation II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.17711891742556e-07	4.58575011586936e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-5971: palmitate biosynthesis (type II fatty acid synthase)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0335276567185772	0.0726672388106501	"All logistic values are the same"	"prevalence"	37	37
"PWY-5973: cis-vaccenate biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.21205449146178e-05	9.8723793256161e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-5989: stearate biosynthesis II (bacteria and plants)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0146214662627074	0.0374814236683617	"All logistic values are the same"	"prevalence"	37	37
"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.59530958554477e-07	2.1200824755266e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.69673634534229e-08	5.44740741759142e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6123: inosine-5'-phosphate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.23272925265372e-05	9.88140115222426e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-6124: inosine-5'-phosphate biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	8.36774616439495e-05	0.000556014712239401	"All logistic values are the same"	"prevalence"	37	37
"PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.458387525798228	0.57440620478438	"All logistic values are the same"	"prevalence"	37	37
"PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.892467199918541	0.917914329855118	"All logistic values are the same"	"prevalence"	37	37
"PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.183398007045408	0.285851831968923	"All logistic values are the same"	"prevalence"	37	37
"PWY-6151: S-adenosyl-L-methionine salvage I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.45864411496655e-07	2.8874773908328e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6163: chorismate biosynthesis from 3-dehydroquinate"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.67328630951147e-08	3.5940832004977e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6168: flavin biosynthesis III (fungi)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0236035109152859	0.0546778578542173	"All logistic values are the same"	"prevalence"	37	37
"PWY-621: sucrose degradation III (sucrose invertase)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.058084661768862	0.114135230324028	"All logistic values are the same"	"prevalence"	37	37
"PWY-6270: isoprene biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	3.76181977254086e-05	0.000271388426447591	"All logistic values are the same"	"prevalence"	37	37
"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.99281966986698e-08	5.81297666647239e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0143027906027084	0.0370405602788091	"All logistic values are the same"	"prevalence"	37	37
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.182025015320985	0.284590194232501	"All logistic values are the same"	"prevalence"	37	37
"PWY-6285: superpathway of fatty acids biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0675869731430081	0.127833039090708	"All logistic values are the same"	"prevalence"	37	37
"PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0188842581298627	0.0462939337649547	"All logistic values are the same"	"prevalence"	37	37
"PWY-6305: superpathway of putrescine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.166099453787671	0.263774289820044	"All logistic values are the same"	"prevalence"	37	37
"PWY-6317: D-galactose degradation I (Leloir pathway)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.35715556407001e-07	2.83419895203656e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6353: purine nucleotides degradation II (aerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.43187946359187	0.555450537132154	"All logistic values are the same"	"prevalence"	37	37
"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.59203813968156e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.88900084252941e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.51482162766581e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.072920339423532	0.136895060999568	"All logistic values are the same"	"prevalence"	37	37
"PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0697372986535992	0.131407969477864	"All logistic values are the same"	"prevalence"	37	37
"PWY-6519: 8-amino-7-oxononanoate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.015433515539149	0.0387757479963693	"All logistic values are the same"	"prevalence"	37	37
"PWY-6527: stachyose degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.8012550069032e-07	5.15879527337472e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6531: mannitol cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00139487744776901	0.00572693586279144	"All logistic values are the same"	"prevalence"	37	37
"PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0102171287688848	0.0278900001529018	"All logistic values are the same"	"prevalence"	37	37
"PWY-6549: L-glutamine biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.129089997943646	0.214442266320858	"All logistic values are the same"	"prevalence"	37	37
"PWY-6588: pyruvate fermentation to acetone"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.906760369368948	0.930493786607457	"All logistic values are the same"	"prevalence"	37	37
"PWY-6606: guanosine nucleotides degradation II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.528461564270443	0.61475217421862	"All logistic values are the same"	"prevalence"	37	37
"PWY-6608: guanosine nucleotides degradation III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.796383845902348	0.83438556469022	"All logistic values are the same"	"prevalence"	37	37
"PWY-6609: adenine and adenosine salvage III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.02439008387023e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6612: superpathway of tetrahydrofolate biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0761683894758748	0.142463098834507	"All logistic values are the same"	"prevalence"	37	37
"PWY-6628: superpathway of L-phenylalanine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.16169581572923e-05	0.000593161075249136	"All logistic values are the same"	"prevalence"	37	37
"PWY-6629: superpathway of L-tryptophan biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.54255417328386e-08	3.54086298867432e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6630: superpathway of L-tyrosine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000402453603802755	0.00203239069920391	"All logistic values are the same"	"prevalence"	37	37
"PWY-6700: queuosine biosynthesis I (de novo)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.06817898701561e-07	4.56540086320641e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6703: preQ0 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	7.01852767892586e-06	6.00738386077552e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-6731: starch degradation III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.172508900874777	0.270549673732181	"All logistic values are the same"	"prevalence"	37	37
"PWY-6823: molybdopterin biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000582657875927373	0.00280230692707927	"All logistic values are the same"	"prevalence"	37	37
"PWY-6859: all-trans-farnesol biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000143471908637061	0.000872931492309827	"All logistic values are the same"	"prevalence"	37	37
"PWY-6892: thiazole component of thiamine diphosphate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000107239165242135	0.000685516182876936	"All logistic values are the same"	"prevalence"	37	37
"PWY-6895: superpathway of thiamine diphosphate biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00371276610794968	0.0123351768718065	"All logistic values are the same"	"prevalence"	37	37
"PWY-6897: thiamine diphosphate salvage II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.04371406375969e-06	1.87650109490663e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-6901: superpathway of glucose and xylose degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0125887273025227	0.0332843313496019	"All logistic values are the same"	"prevalence"	37	37
"PWY-6902: chitin degradation II (Vibrio)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0923103570120127	0.162995560458274	"All logistic values are the same"	"prevalence"	37	37
"PWY-6936: seleno-amino acid biosynthesis (plants)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00317315397009255	0.0109756353075119	"All logistic values are the same"	"prevalence"	37	37
"PWY-6969: TCA cycle V (2-oxoglutarate synthase)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.55812850325251	0.628158877961858	"All logistic values are the same"	"prevalence"	37	37
"PWY-6992: 1,5-anhydrofructose degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.514140106371526	0.606859429615161	"All logistic values are the same"	"prevalence"	37	37
"PWY-702: L-methionine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0459301199625983	0.0942874413866348	"All logistic values are the same"	"prevalence"	37	37
"PWY-7111: pyruvate fermentation to isobutanol (engineered)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000363648743142431	0.00187390423762171	"All logistic values are the same"	"prevalence"	37	37
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.82560706218242	0.85965271423118	"All logistic values are the same"	"prevalence"	37	37
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0196199927463775	0.0478651996952688	"All logistic values are the same"	"prevalence"	37	37
"PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.221339581427527	0.341824124222939	"All logistic values are the same"	"prevalence"	37	37
"PWY-7185: UTP and CTP dephosphorylation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.3424606311041e-06	1.30373580520687e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-7197: pyrimidine deoxyribonucleotide phosphorylation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.55226708052007	0.626999588224563	"All logistic values are the same"	"prevalence"	37	37
"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000805803537111682	0.0038030914602	"All logistic values are the same"	"prevalence"	37	37
"PWY-7199: pyrimidine deoxyribonucleosides salvage"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.23396270979015e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-7208: superpathway of pyrimidine nucleobases salvage"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.986836597645109	0.990760401214274	"All logistic values are the same"	"prevalence"	37	37
"PWY-7209: superpathway of pyrimidine ribonucleosides degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.941591840578805	0.954827067253608	"All logistic values are the same"	"prevalence"	37	37
"PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000117552646118124	0.000732889954193244	"All logistic values are the same"	"prevalence"	37	37
"PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0501881007049638	0.101379963424027	"All logistic values are the same"	"prevalence"	37	37
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.108045019444369	0.18569647892125	"All logistic values are the same"	"prevalence"	37	37
"PWY-7221: guanosine ribonucleotides de novo biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.61951797107119e-08	1.51808017980967e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.108108445154154	0.18569647892125	"All logistic values are the same"	"prevalence"	37	37
"PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.595186687915353	0.663508338625283	"All logistic values are the same"	"prevalence"	37	37
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.288453108571888	0.408035909884604	"All logistic values are the same"	"prevalence"	37	37
"PWY-7234: inosine-5'-phosphate biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00272850293980542	0.00984209989001241	"All logistic values are the same"	"prevalence"	37	37
"PWY-7237: myo-, chiro- and scyllo-inositol degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.81564699852643e-06	1.69796617454787e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-7238: sucrose biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	8.66933172005702e-06	7.25677560114626e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.64677867686702e-06	1.56910043739216e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-7242: D-fructuronate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0149100085703133	0.0379094902016967	"All logistic values are the same"	"prevalence"	37	37
"PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0149385911883914	0.0379094902016967	"All logistic values are the same"	"prevalence"	37	37
"PWY-7315: dTDP-N-acetylthomosamine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.619729726776732	0.683326445463427	"All logistic values are the same"	"prevalence"	37	37
"PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.80478570940191	0.841442615420217	"All logistic values are the same"	"prevalence"	37	37
"PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.337733561939603	0.464728743268392	"All logistic values are the same"	"prevalence"	37	37
"PWY-7345: superpathway of anaerobic sucrose degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.454252485552514	0.572063604000048	"All logistic values are the same"	"prevalence"	37	37
"PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.82050551314583e-06	2.54349157881901e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-7392: taxadiene biosynthesis (engineered)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.144445130132128	0.236833736093262	"All logistic values are the same"	"prevalence"	37	37
"PWY-7400: L-arginine biosynthesis IV (archaebacteria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0275076765591129	0.0609270906243509	"All logistic values are the same"	"prevalence"	37	37
"PWY-7560: methylerythritol phosphate pathway II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.06801014593916e-05	0.00015587240652228	"All logistic values are the same"	"prevalence"	37	37
"PWY-7663: gondoate biosynthesis (anaerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0019205388317548	0.00734751598512254	"All logistic values are the same"	"prevalence"	37	37
"PWY-7664: oleate biosynthesis IV (anaerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0199212984662176	0.048135194858564	"All logistic values are the same"	"prevalence"	37	37
"PWY-7761: NAD salvage pathway II (PNC IV cycle)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.70504501920632e-07	6.77209546939839e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7790: UMP biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.31739014433919e-08	1.06342734096376e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7791: UMP biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.89358048422406e-08	1.1229864982365e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7851: coenzyme A biosynthesis II (eukaryotic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.31748458645598e-07	2.83419895203656e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7858: (5Z)-dodecenoate biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.16491006581342	0.262711619040307	"All logistic values are the same"	"prevalence"	37	37
"PWY-7883: anhydromuropeptides recycling II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.754912587015798	0.800905160594492	"All logistic values are the same"	"prevalence"	37	37
"PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.19987655764231e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-7977: L-methionine biosynthesis IV"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.39337899393877e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
